,Date,Price,RSI,MovingAverage10,EMA10,MovingAverage21,EMA21,MovingAverage50,EMA50,LowerBB,MidBB,UpperBB,MACD1,MACD2,MACD3,Momentum12,RoC12,Momentum14,RoC14,Momentum21,RoC21,AvgSentiment,TweetFreq
1738,2015-04-21,234.939356516657,34.69249740101607,226.35131379310351,229.41623029444293,238.494584578776,236.0937285094029,256.6632840210404,246.5075517278773,210.24397475177744,238.060022837522,265.87607092326647,-8.11032094398999,-8.267667835953688,0.157346891963698,0.9634164832797488,-0.036583516720251,0.9219385734230284,-0.0780614265769715,0.9600628094760336,-0.0399371905239662,1.0,0.0114792769564144
1739,2015-04-22,233.822418760958,39.48722467875872,226.0194514319112,230.2173554701729,237.85823216720937,235.88724580499888,255.685614377557,246.0100955330962,210.1931458246133,237.0696402542373,263.94613468386126,-7.2504445448348065,-8.064223177729911,0.8137786328951044,0.9913110384223178,-0.0086889615776821,0.9511734714977989,-0.0488265285022011,0.945937834641454,-0.054062165358546,1.0,0.0108346819540828
1740,2015-04-23,235.933293687902,43.07449959001062,227.0622172121567,231.25661696430544,237.01552851298325,235.89143197617187,254.9353295207481,245.61492683328467,210.5819825837673,236.12464675628289,261.66731092879843,-6.325737177594249,-7.716525977702779,1.3907888001085302,0.9937838342806168,-0.0062161657193832,0.9674923242470496,-0.0325076757529502,0.9302260307345266,-0.0697739692654734,1.0,0.0111638368488904
1741,2015-04-24,231.458592343659,45.89222473580944,228.2323527761544,231.2933397605516,235.9024536890151,235.4884465550344,254.0391251841029,245.0597764611425,210.81710346776453,235.0002839421392,259.1834644165137,-5.886119408184754,-7.350444663799174,1.46432525561442,0.9760376779474264,-0.0239623220525736,0.9812893850975426,-0.0187106149024574,0.9082750024807964,-0.0917249975192036,1.0,0.012823326110212
1742,2015-04-25,226.445992986558,40.41595303802907,228.5455612799533,230.41200398346183,234.59293675377813,234.6664053215365,253.1016827469317,244.3298241680216,212.19474747873275,233.26697678258336,254.339206086434,-5.874476723792981,-7.055251075797936,1.1807743520049554,1.004169993789373,0.0041699937893733,0.9538220047287994,-0.0461779952712006,0.8917097649411914,-0.1082902350588086,1.0,0.0105192418465589
1743,2015-04-26,220.503406779661,36.76800327336679,227.7465204266512,228.61044085549804,232.6591877348252,233.3788599995478,251.9836837346581,243.39545485867407,212.70003886735697,231.4737777761544,250.2475166849518,-6.272461819776453,-6.89869322459364,0.6262314048171875,1.0033954289158864,0.0033954289158864,0.929840758787511,-0.0701592412124889,0.8444778171077396,-0.1555221828922604,1.0,0.0096140658858381
1744,2015-04-27,227.325990356517,51.56775388730453,228.20061344243155,228.37690440113784,231.27626408950496,232.82859912290863,251.0234428638224,242.76527978015807,214.8260327803506,230.0984823933373,245.37093200632404,-5.968540776939904,-6.712662735062893,0.7441219581229896,1.0179661107756577,0.0179661107756577,1.008072323620305,0.008072323620305,0.8867196139807031,-0.1132803860192969,1.0,0.0148256850536248
1745,2015-04-28,225.549368790181,55.35472075262355,228.41574590882547,227.8628070173275,229.88185793604416,232.16685091084247,249.73182905902985,242.0901460158453,215.6233567615484,229.08469031268268,242.54602386381703,-5.804133238391785,-6.530956835728672,0.7268235973368871,0.9871136708077956,-0.0128863291922044,1.0263569572196116,0.0263569572196116,0.8850908012261499,-0.1149091987738501,1.0,0.0119730092986257
1746,2015-04-29,225.66928842782,52.32526362670652,228.654261221508,227.46398545559884,228.92205212768923,231.57616341238588,248.3988071654004,241.4461908163149,216.58996211888345,228.17512292519,239.7602837314966,-5.599613705889794,-6.344688209760896,0.745074503871102,1.0129462371782625,0.0129462371782622,1.0105473971634336,0.0105473971634336,0.918007099668958,-0.081992900331042,1.0,0.009888361631511
1747,2015-04-30,236.327976037405,56.97903603995915,229.79756846873173,229.0756201068363,228.56335402577167,232.00814637829671,247.1915000993571,241.2454765112596,216.5473654415889,228.1979266949153,239.8484879482417,-4.525298665063644,-5.980810300821447,1.4555116357578024,1.0578784472430578,0.0578784472430577,1.034286095288843,0.0342860952888431,0.969110799273152,-0.0308892007268479,1.0,0.0111638368488904
1748,2015-05-01,232.746582700175,59.22379946246996,229.5782910870836,229.7430678510797,228.41452936183248,232.0752769530129,245.93042485680888,240.91218655788376,216.9194204004946,227.9648024400936,239.01018447969253,-3.917723686587806,-5.56819297797472,1.650469291386914,1.0423785030066075,0.0423785030066078,1.0447136019469876,0.0447136019469877,0.9867499353072344,-0.0132500646927656,1.0,0.0120141536604767
1749,2015-05-02,235.540077147867,60.8064566073347,229.7500569257745,230.79706954140465,228.3255298071304,232.3902587889088,244.923005873758,240.7015156006282,217.0992330947337,227.88475417884283,238.67027526295195,-3.174214118603288,-5.089397206100434,1.9151830874971447,1.0473339920733926,0.0473339920733926,1.054351563681388,0.0543515636813881,0.9921275515459916,-0.0078724484540083,1.0,0.0127136078119428
1750,2015-05-03,240.464248977206,64.08441714943024,230.20315245470488,232.55473852973216,228.48377774066964,233.1242578969357,244.06012472822908,240.69221102716068,216.54571107730104,228.6326848334308,240.71965858956048,-2.162707569054419,-4.504059278691231,2.341351709636812,1.0235162492247538,0.0235162492247538,1.0769428318454093,0.0769428318454093,1.014013629066788,0.0140136290667879,1.0,0.009147763118194
1751,2015-05-04,238.976661309176,61.567719338681975,230.9549593512566,233.7223608532674,229.1252551417996,233.65629457077577,243.09425511396847,240.62493456763187,217.4220247240085,229.5936560637055,241.76528740340248,-1.464238404674603,-3.896095103887905,2.431856699213302,1.0220434061692232,0.0220434061692232,1.062614837067344,0.0626148370673441,1.0597369789488191,0.059736978948819,1.0,0.0063088021504786
1752,2015-05-05,236.02338340152,51.00792010431355,231.9126983927528,234.1407285893133,229.8998335559824,233.8714844644797,241.98688042080656,240.44448158072552,218.1109789098801,230.2291298363531,242.34728076282613,-1.1359073721709478,-3.344057557544514,2.208150185373566,1.0003818440043362,0.0003818440043361,1.0046140710561882,0.0046140710561882,1.0740187078333674,0.0740187078333673,1.0,0.0063362317250459
1753,2015-05-06,229.481219300429,46.33348749604061,232.8104796448296,233.29354508224344,230.19351504892816,233.4723694495661,240.87153687578063,240.01454972659624,218.1820906576025,230.2785000357404,242.37490941387824,-1.3876051824369426,-2.952767082523,1.565161900086057,0.9914569037026972,-0.0085430962973027,0.9814337757536966,-0.0185662242463033,1.0276172290768446,0.0276172290768446,1.0,0.0059933620429547
1754,2015-05-07,237.130687317358,50.92478172612618,233.79094934091373,233.9912073068097,230.6047946681984,233.80494380118355,240.46842741932244,239.90145708309672,219.07017163489945,230.9957813916726,242.92139114844576,-0.9587771842015798,-2.553969102858716,1.595191918657136,1.0471842940998044,0.0471842940998044,1.0050751363266262,0.005075136326626,1.037799150024502,0.0377991500245021,1.0,0.0057190662972817
