,Time,Price,RSI,MovingAverage10,EMA10,MovingAverage21,EMA21,MovingAverage50,EMA50,LowerBB,MidBB,UpperBB,MACD1,MACD2,MACD3,Momentum12,RoC12,Momentum14,RoC14,Momentum21,RoC21,signals_30d
641,"""2012-04-19""",5.13090651139684,63.80203998790356,4.968499122238457,4.991134530126209,4.918936133157997,4.939901489271444,4.912334800467563,4.939775801953556,4.721221320029793,4.921812471990065,5.122403623950337,0.04464320017093204,0.014704660065481611,0.02993854010545043,1.0894310754317134,0.08943107543171333,1.0426871980947416,0.04268719809474164,1.0702618401612347,0.07026184016123466,0.0
642,"""2012-04-20""",5.36651596814728,71.55332599328023,5.021008959672706,5.059385700675495,4.942988828949932,4.978684623714701,4.92122367735827,4.956510710431742,4.664113877770274,4.94564942673875,5.2271849757072255,0.07244202102242348,0.026252132256869988,0.04618988876555349,1.1229795766444093,0.12297957664440924,1.0843401646987598,0.08434016469875981,1.103901271131083,0.10390127113108284,0.0
643,"""2012-04-21""",5.28255033898305,85.23485896696737,5.057738921858562,5.099961089458686,4.961692327321812,5.006308779648187,4.932578212396259,4.969296578218068,4.660670274638174,4.97011065981882,5.279551044999466,0.08669806100382438,0.038341318006260866,0.04835674299756351,1.0886138607522635,0.08861386075226345,1.121629186584756,0.12162918658475608,1.0803254373352522,0.08032543733525226,0.0
644,"""2012-04-22""",5.19560899473992,75.08606826136068,5.087184006604325,5.117351617691638,4.980848675767444,5.023517890111071,4.943926527241379,4.978171574944415,4.655242793442985,4.980738835622443,5.3062348778019,0.0899438191578481,0.048661818236578315,0.04128200092126979,1.0731586139952816,0.0731586139952816,1.087216142456989,0.08721614245698903,1.0839257218128389,0.08392572181283893,0.0
645,"""2012-04-23""",5.11088819170076,65.34614105348865,5.104832152425482,5.116176449329659,4.986936424007125,5.031460644801043,4.9494614014436005,4.983376148150547,4.6581148823566805,4.988471585563998,5.318828288771315,0.0847034366240269,0.05587014191406804,0.028833294709958865,1.0398021354016955,0.0398021354016956,1.053238184060847,0.053238184060846905,1.0256555380801977,0.025655538080197743,1.0
646,"""2012-04-24""",5.08786726241964,64.4358354971291,5.117982412565751,5.111029324436928,4.993204713033315,5.036588519130006,4.951570888614846,4.987473838906197,4.665520079087397,4.996972839801286,5.328425600515175,0.07779601507653933,0.060255316546562306,0.01754069852997702,1.0380948970685389,0.03809489706853895,1.0509044435518666,0.050904443551866616,1.0265592970361739,0.026559297036173928,1.0
647,"""2012-04-25""",5.14881624547048,63.89080993293847,5.136704003272939,5.117899673715756,5.0042034781664855,5.046791039706412,4.954790386475746,4.993800992104797,4.672293942991819,5.008371189830509,5.344448436669199,0.07635968043140551,0.06347618932353095,0.012883491107874553,1.043451933243792,0.04345193324379183,1.0475185380742145,0.04751853807421439,1.0469665474108119,0.04696654741081183,0.0
648,"""2012-04-26""",5.09741928579778,61.17629682202105,5.151369474926943,5.114175966821578,5.01261157535276,5.0513936075329,4.957756514500292,4.997864454602561,4.67867204321617,5.0157867825102285,5.352901521804287,0.0702641088645306,0.0648337732317309,0.00543033563279971,1.0284592911192065,0.02845929111920664,1.0400438289517993,0.04004382895179929,1.0358820260741068,0.03588202607410683,1.0
649,"""2012-04-27""",5.09588733985973,59.540304894200275,5.164083758153125,5.110850761919424,5.019601094764967,5.055438492289884,4.960974671396844,5.001708489318529,4.728983139431337,5.035095553988896,5.341207968546454,0.06456543905651291,0.0647801063966873,-0.00021466734017439038,1.0270652596546042,0.027065259654604244,1.0327254349088395,0.03272543490883946,1.0296578544044641,0.029657854404464206,1.0
650,"""2012-04-28""",4.9707366528346,50.75681884665391,5.148719679135008,5.085375469358547,5.03203084441012,5.047738325066676,4.962943447504384,5.000493907495629,4.761209134047777,5.044691444170077,5.328173754292377,0.04938135019573053,0.061700355156495953,-0.01231900496076542,1.0040341412518137,0.004034141251813673,1.0028997042793661,0.002899704279366132,1.0554226558907185,0.055422655890718424,1.0
651,"""2012-04-29""",4.90260617767387,47.086405744886626,5.125889645762711,5.052144689052241,5.0379254790988295,5.0345444934855115,4.9641670949620105,4.996655172992816,4.770041895653492,5.047194384000585,5.324346872347679,0.03148732415015143,0.05565774895522706,-0.024170424805075627,0.9866891264336705,-0.013310873566329528,0.9881098523256369,-0.011890147674363192,1.0259033314232695,0.025903331423269598,1.0
652,"""2012-04-30""",4.9421168100526,49.58466957229377,5.083449729953243,5.032139620143216,5.0421906900030615,5.026141976809792,4.965168856130918,4.994516413661827,4.787433762844922,5.052229344812974,5.317024926781026,0.020260803487670564,0.04857835986171576,-0.028317556374045198,0.9644326291359372,-0.03556737086406278,0.9982532477389776,-0.001746752261022367,1.018458228628209,0.01845822862820879,1.0
653,"""2012-05-01""",4.98713722735243,50.86099349131722,5.05390841879018,5.023957366908527,5.0491297201719965,5.022596090495486,4.96669481309176,4.994227033806557,4.796972043697116,5.055823670324371,5.314675296951626,0.014825576388703965,0.0418278031671134,-0.02700222677840944,0.9719797498307429,-0.02802025016925717,1.0037016835392532,0.0037016835392532543,1.0300985467013022,0.03009854670130225,1.0
654,"""2012-05-02""",5.05343735388662,46.376086895178304,5.0396912547048505,5.029317364540907,5.055710036208288,5.025399841712861,4.961945954593805,4.99654900714303,4.8149921036223535,5.0634376306545885,5.3118831576868235,0.015687154124278457,0.03659967335854642,-0.020912519234267964,0.9416607318195037,-0.05833926818049633,0.9861563497384748,-0.013843650261525231,1.028113853130766,0.02811385313076602,1.0
655,"""2012-05-03""",5.11887297895967,49.42017356595414,5.040489733430742,5.045600203526136,5.066077409145306,5.03389739964439,4.956512548328463,5.001346025645644,4.830774793036956,5.072660942928112,5.314547092819269,0.02140334433177493,0.033560407553192124,-0.012157063221417193,0.9690154661063032,-0.030984533893696802,0.9976546966095678,-0.0023453033904321974,1.0444210990820821,0.04442109908208204,1.0
656,"""2012-05-04""",5.08550708825248,33.18199218289938,5.040253716014026,5.052856000749108,5.073272664134035,5.038589189517853,4.9514062721157215,5.0046464594733635,4.843489618993278,5.079118064289888,5.314746509586499,0.022976261682011945,0.03144357837895609,-0.008467316696944144,0.9788086619684222,-0.021191338031577845,0.9476366265259032,-0.05236337347409686,1.030621787567245,0.030621787567245026,1.0
657,"""2012-05-05""",5.05663956458212,35.52489324679348,5.031036047925189,5.0535439214460185,5.078047659541899,5.0402301327055135,4.945747567580363,5.006685404771747,4.85446949128544,5.083870025599064,5.313270559912689,0.02164394419431037,0.029483651542026947,-0.007839707347716576,0.9893856752321972,-0.010614324767802748,0.9572345250108075,-0.042765474989192476,1.0202315427583157,0.020231542758315835,1.0
658,"""2012-05-06""",5.0478007729398,39.47594370147566,5.026074196639392,5.052499712626706,5.082152442139099,5.0409183727268125,4.94198351195792,5.008297772150886,4.867205529305172,5.088721835783168,5.310238142261163,0.019648362280122456,0.02751659368964605,-0.007868231409523595,0.9921250914355054,-0.007874908564494607,0.971551319210171,-0.028448680789828935,1.0173735143224014,0.017373514322401497,1.0
659,"""2012-05-07""",5.06755586703682,46.60018146667597,5.023241049357101,5.055237195246726,5.087713932509532,5.043339963118631,4.937931649590883,5.010621619009158,4.879115019031321,5.093662403755113,5.308209788478905,0.01943686415816881,0.025900647783350605,-0.006463783625181796,0.9842176580869153,-0.01578234191308464,0.9915215666947469,-0.008478433305253106,1.0235905578108697,0.023590557810869613,1.0
660,"""2012-05-08""",5.02346642285213,45.10886581574212,5.028514026358854,5.049460691174982,5.090319737997828,5.041533277639858,4.944827526990064,5.011125336806922,4.872371297010541,5.08861685274693,5.304862408483319,0.015532551117311222,0.023827028450142732,-0.00829447733283151,0.9854920973144795,-0.014507902685520461,0.9873422720668852,-0.012657727933114867,1.011013227822552,0.01101322782255216,1.0
661,"""2012-05-09""",5.04130623553478,41.262665081200026,5.0423840321449465,5.047978062876763,5.0863639662130185,5.041512637448487,4.949037047375803,5.012308901462916,4.867867691053004,5.084136838953827,5.300405986854651,0.013719726229588503,0.021805568006031888,-0.008085841776443385,0.9892891854382219,-0.010710814561778094,0.9791194704160828,-0.020880529583917198,0.9837890146842675,-0.016210985315732535,1.0
662,"""2012-05-10""",4.92748871975453,37.461848486594654,5.040921223115138,5.0260709095818115,5.076677404706242,5.031146826749037,4.951242231274109,5.008982619827293,4.880189496249856,5.06218547653419,5.2441814568185245,0.0030636117256301887,0.01805717674995155,-0.014993565024321361,0.9912994921878616,-0.008700507812138403,0.9666634121080243,-0.03333658789197567,0.9603544147236993,-0.03964558527630069,1.0
663,"""2012-05-11""",4.96370997749854,40.7223551145781,5.038578498129749,5.014732558293943,5.057496167056302,5.0250162040899005,4.955924260724723,5.007207222088911,4.891741990239381,5.046243458459965,5.2007449266805486,-0.002430663826103796,0.013959608634740482,-0.016390272460844277,1.0124635342122588,0.012463534212258823,0.9740619535821943,-0.025938046417805758,0.9249408754134754,-0.07505912458652465,1.0
664,"""2012-05-12""",4.94653223495032,47.997550847408796,5.027887986236118,5.002332499504193,5.041495304959506,5.017881297804484,4.961022041893631,5.004827810828575,4.89021411637065,5.033789620470485,5.17736512457032,-0.008077900044829,0.009552106898826586,-0.017630006943655588,1.0008934278705715,0.000893427870571397,0.9951306175372462,-0.004869382462753771,0.9363909319418966,-0.06360906805810342,1.0
665,"""2012-05-13""",4.94479505376973,53.92106648998609,5.010480193717125,4.99187114573429,5.029551783960925,5.011237093801324,4.966878217650496,5.002473585061561,4.8814727987103215,5.025484963573934,5.169497128437547,-0.012548895580517971,0.0051319064029576745,-0.017680801983475644,0.9915097235844103,-0.008490276415589726,1.0086053977347773,0.008605397734777356,0.9517257859041902,-0.048274214095809745,1.0
666,"""2012-05-14""",5.01143592197545,56.13326999880337,5.003073077089422,4.995428377778137,5.024815961593053,5.011255169089881,4.976061530841614,5.0028250492542625,4.880595007682091,5.021663396551724,5.162731785421357,-0.010592724299128164,0.0019869802625405064,-0.01257970456166867,0.9916885420813881,-0.008311457918611856,1.0140261986082262,0.014026198608226117,0.9805410985341444,-0.01945890146585559,1.0
667,"""2012-05-15""",5.03364040035067,54.28765577675615,5.000773160666276,5.00237601824587,5.02223373006596,5.013290190113589,4.984079891654003,5.004033494395299,4.887892510316344,5.0159046042957325,5.143916698275121,-0.007168099244755588,0.00015596436108128767,-0.007324063605836876,0.9833493468270583,-0.016650653172941676,1.009324622700011,0.00932462270001095,0.9893419267303799,-0.010658073269620084,1.0
668,"""2012-05-16""",5.08778450905903,53.23947046449451,5.0047715342782,5.017904834757354,5.019327456903509,5.020062400926811,4.989608767130333,5.007317847911523,4.88863573101606,5.015422865458796,5.1422099999015325,-8.411254741691465e-05,0.00010794897938164721,-0.00019206152679856185,1.0004478257068623,0.0004478257068623017,1.0067967905342674,0.006796790534267324,0.9881464527957974,-0.011853547204202668,1.0
669,"""2012-05-17""",5.08966168644068,46.869616419218936,5.006982116218586,5.030951535063412,5.018958047410314,5.026389608700799,4.9955902130274685,5.0105470180499205,4.889128228918258,5.015111582787844,5.14109493665743,0.005616724371796167,0.001209704057864551,0.004407020313931616,1.0065304480251775,0.006530448025177471,0.9942934132886166,-0.005706586711383331,0.9984781319875503,-0.0015218680124496817,1.0
670,"""2012-05-18""",5.11830148275862,53.550323506784025,5.0164656222092345,5.046833343735268,5.0200253875483565,5.034745233615146,5.002074911239042,5.014772683332615,4.890316630095759,5.022489824284045,5.1546630184723305,0.01230383990512518,0.003428531227316677,0.008875308677808502,1.0139666189277439,0.013966618927743766,1.0064485987212357,0.006448598721235819,1.0043984769293404,0.004398476929340319,1.0
671,"""2012-05-19""",5.11254581122151,56.3712428386498,5.023589579777907,5.058781065096403,5.0267782046144,5.041818013397542,5.007097640333138,5.018606923641984,4.907737086923011,5.032986805961427,5.158236524999842,0.016943676398019747,0.006131560261457291,0.010812116136562456,1.0088780361509853,0.008878036150985312,1.011056007833932,0.011056007833931923,1.028528801320835,0.028528801320834882,1.0
672,"""2012-05-20""",5.09420096843951,55.17576285033379,5.040260804646406,5.065221047522422,5.03590176607943,5.046580100219538,5.011186122238457,5.021571395986985,4.920197863580757,5.040591013880773,5.160984164180789,0.018922379338355277,0.008689724076836889,0.010232655261518389,1.014080823804376,0.014080823804375949,1.0091921606233851,0.009192160623385076,1.0390801920085178,0.03908019200851771,1.0
673,"""2012-05-21""",5.0942213100526,53.11141258554589,5.053311937901812,5.070493822527908,5.043144837508002,5.050911119295271,5.0172040348918765,5.024420412224853,4.926037817892191,5.045945218015781,5.165852618139371,0.020258628217004748,0.01100350490487046,0.009255123312134288,1.010496302356091,0.010496302356091,1.0052619929045543,0.005261992904554248,1.0307771964617691,0.030777196461769026,1.0
674,"""2012-05-22""",5.08913918877849,58.43033045538047,5.067572633284629,5.073883889118922,5.048002073766386,5.0543863983392,5.019325909094097,5.026958403462251,4.926299946063831,5.047730309760373,5.169160673456916,0.020669267912404088,0.012936657506377187,0.0077326104060269005,1.0328058526802701,0.03280585268027013,1.0130731969517324,0.013073196951732263,1.0204530087655541,0.02045300876555404,1.0
675,"""2012-05-23""",5.12885889976622,60.64126418983663,5.085979017884278,5.0838793456002485,5.051593575951128,5.061156625741656,5.022778423232028,5.030954501356524,4.9254924749411,5.048229605800701,5.1709667366603025,0.023923970910243675,0.015134120187150487,0.008789850723093188,1.0332712674625093,0.03327126746250937,1.0173670592780708,0.017367059278070734,1.0149248008034755,0.014924800803475415,1.0
676,"""2012-05-24""",5.11915775920514,81.18938728537067,5.096751201607247,5.09029360261932,5.051607136915198,5.066429456056518,5.026804734862654,5.0344134526447055,4.9241383327706325,5.049912139348335,5.175685945926037,0.025427433887606377,0.017192782927241666,0.008234650960364711,1.0348982915819518,0.03489829158195181,1.0388979154193088,0.038897915419308815,1.0000556333877868,5.563338778678138e-05,1.0
677,"""2012-05-25""",5.13727680654588,80.01180847290217,5.107114842226768,5.098836003333239,5.0540723615958365,5.072870124282824,5.031133286095851,5.038447309660438,4.922232436127171,5.0539440014465224,5.185655566765874,0.027760983485227264,0.019306423038838786,0.008454560446388478,1.0389261335774491,0.03892613357744903,1.034967157596667,0.034967157596667076,1.0101798537284488,0.010179853728448847,1.0
678,"""2012-05-26""",5.10397880479252,75.7868604566237,5.108734271800116,5.099771058144017,5.056326611129665,5.075698186147342,5.0342307135476325,5.041017172214637,4.923209579250174,5.0567529030391585,5.190296226828143,0.026616647748221034,0.020768467980715237,0.005848179767505797,1.018466340637274,0.018466340637274013,1.0318296864073264,0.03182968640732644,1.009361798405007,0.00936179840500697,1.0
679,"""2012-05-27""",5.13461613500877,78.4006295011346,5.113229716656926,5.106106526664881,5.060460675990092,5.081054363316563,5.042728798042081,5.044687719775192,4.922126690926323,5.060105916437756,5.198085141949189,0.027860768339063036,0.022186928052384796,0.00567384028667824,1.0200601804314557,0.020060180431455774,1.0383880583876428,0.0383880583876428,1.0171986506548296,0.017198650654829513,1.0
680,"""2012-05-28""",5.13632541905318,73.19184420303259,5.115032110286381,5.111600870735481,5.0637354165623,5.086079004747163,5.049878929438925,5.048281355040995,4.92487798910136,5.065748866247809,5.206619743394257,0.028654358203362484,0.023480414082580333,0.005173944120782151,1.0095406772648725,0.00954067726487256,1.0249209007203068,0.02492090072030686,1.01357055626435,0.013570556264350029,1.0
681,"""2012-05-29""",5.14847069783752,72.15143145253916,5.118624598947982,5.118304475663124,5.069688001085415,5.091750976846287,5.055797395774401,5.052210348876153,4.92606036929669,5.071107089362945,5.2161538094292,0.02991842539946088,0.024768016345956444,0.005150409053504435,1.0115546012721264,0.011554601272126312,1.0228125746683951,0.022812574668395088,1.024884066989427,0.024884066989427012,1.0
682,"""2012-05-30""",5.13826456925774,61.72559416253454,5.123030959029806,5.121933583589417,5.074305064596031,5.095979485247328,5.06173433528346,5.055585024185236,4.9505808635500355,5.081645881838106,5.212710900126176,0.029753676616254943,0.025765148400016147,0.003988528216238796,1.003900334235169,0.0039003342351689794,1.0099218156957765,0.00992181569577648,1.0192327799964873,0.01923277999648735,1.0
683,"""2012-05-31""",5.18163972121566,67.91171497156866,5.131772800146113,5.132789244976006,5.086407493237037,5.103766779426268,5.0670621153652835,5.06052834563741,4.966626016621776,5.092542369023962,5.218458721426149,0.032745652778578105,0.027161249275728543,0.005584403502849562,1.0135145801221959,0.01351458012219585,1.0180715419690896,0.01807154196908965,1.0515782005633472,0.05157820056334721,1.0
684,"""2012-06-01""",5.26694375803624,73.71309775169537,5.149553257071887,5.157180974623321,5.100847197072166,5.1186010502089925,5.074377827580362,5.068623067692267,4.979375512930065,5.108562945178258,5.237750377426452,0.041521504244391494,0.030033300269461133,0.011488203974930361,1.0339096927402232,0.033909692740223076,1.0290413286083933,0.02904132860839334,1.0610901486815947,0.06109014868159468,1.0
685,"""2012-06-02""",5.24363906019871,69.80457320575255,5.161031273115136,5.172900626546119,5.1149951411316135,5.1299681420262395,5.080562474114553,5.075486439947421,5.005419661142524,5.123505145499706,5.241590629856889,0.04606492759672953,0.03323962573491482,0.012825301861814714,1.0293308321433265,0.029330832143326623,1.025641481527552,0.02564148152755199,1.0600636589708534,0.06006365897085353,1.0
686,"""2012-06-03""",5.21270498480421,67.24666380674407,5.170385995675043,5.180137782593045,5.127752756895158,5.137489673187873,5.085689280590298,5.08086755935357,5.021547452739409,5.133568598641144,5.24558974454288,0.046631957797470314,0.03591809214742592,0.010713865650044396,1.024280294061947,0.024280294061947,1.0232625326521032,0.023262532652103315,1.0541801890920102,0.054180189092010084,1.0
687,"""2012-06-04""",5.25876585739334,71.1172825775308,5.18253490075979,5.194433796193098,5.139530372867439,5.148514780842915,5.091632590970193,5.087843963198267,5.029877618987522,5.144824871493278,5.259772123999035,0.050219165508323726,0.03877830681960548,0.011440858688718247,1.0253286277056757,0.025328627705675667,1.0323002353698374,0.03230023536983734,1.049353107426423,0.04935310742642298,1.0
688,"""2012-06-05""",5.42601429485681,80.52714548012612,5.214738449766219,5.236539341404682,5.158214844034399,5.173742009389633,5.101137585482174,5.101105544831936,4.994495559891758,5.161736360783168,5.328977161674578,0.06579911339273448,0.04418246813423128,0.021616645258503195,1.0599427777157069,0.05994277771570698,1.0661949091156964,0.06619490911569627,1.0779503228873493,0.07795032288734918,1.0
689,"""2012-06-06""",5.44616942197545,79.81128811421883,5.245893778462887,5.274653901508458,5.175280792268515,5.198508137806526,5.110686083769725,5.114637461582662,4.973236722730721,5.179561747559907,5.385886772389093,0.07886359423023848,0.05111869335343272,0.027744900876805756,1.060127695481774,0.06012769548177391,1.0618676646034646,0.06186766460346451,1.0704402696848305,0.07044026968483044,1.0
690,"""2012-06-07""",5.58716980976037,85.26854270394799,5.290978217533604,5.331474975736078,5.198971655283738,5.233841017075057,5.119941931104617,5.133168141903356,4.9301615756689605,5.203005163909994,5.475848752151028,0.09944846235380211,0.0607846471535066,0.038663815200295513,1.0946694771761483,0.09466947717614824,1.0914236428275066,0.09142364282750666,1.0977487609137355,0.09774876091373559,1.0
691,"""2012-06-08""",5.62252910169492,85.64162880880507,5.338384057919345,5.384393907728595,5.222982494280705,5.269176297495044,5.129774382910579,5.152358767777535,4.9013409202469,5.228504328433664,5.555667736620428,0.11726357648124441,0.07208043301905417,0.04518314346219024,1.0950242343063328,0.09502423430633282,1.0944571050815746,0.09445710508157464,1.0985146382320048,0.0985146382320049,1.0
692,"""2012-06-09""",5.55700233547633,81.77030741640944,5.380257834541204,5.415777258228183,5.244147090673791,5.295342300947888,5.133584110257159,5.16822714298141,4.899931356688887,5.2516443967855055,5.603357436882124,0.1246577435040388,0.0825958951160511,0.042061848387987696,1.0819023099398357,0.08190230993983572,1.0887588973250497,0.08875889732504981,1.0869344824801928,0.08693448248019285,1.0
693,"""2012-06-10""",5.45789356925774,70.6847701931534,5.407883219345413,5.423434769324466,5.26146578595085,5.310119688976056,5.137090974862653,5.179586610678521,4.914795434656265,5.269828009745761,5.6248605848352575,0.12112418083489906,0.0903015522598207,0.030822628575078365,1.0600999577505967,0.060099957750596705,1.0629603899782896,0.06296038997828958,1.0713934536684835,0.07139345366848356,1.0
694,"""2012-06-11""",5.58699698158971,74.79398551081289,5.439888541700759,5.453173353372692,5.284931294119282,5.335290351940934,5.144918734599649,5.195563487969156,4.923582337627883,5.294720899386323,5.665859461144763,0.1272742352164995,0.09769608885115647,0.029578146365343033,1.0873315116969138,0.08733151169691379,1.087742019005409,0.08774201900540912,1.096732285769505,0.09673228576950502,1.0
695,"""2012-06-12""",5.72749129865575,77.91317710294055,5.488273765546462,5.503049343424156,5.315329013637248,5.370944983460462,5.157250796738749,5.216423402113728,4.915251112851222,5.324652519330799,5.734053925810376,0.14184975912511355,0.10652682290594788,0.03532293621916567,1.1053434061046659,0.10534340610466596,1.1124645811932914,0.11246458119329146,1.1254342013841596,0.12543420138415956,1.0
696,"""2012-06-13""",5.90930132378726,81.89303809845079,5.557933399444768,5.57691333985381,5.352492938590631,5.419886468944716,5.173679477966101,5.243595085316612,4.890758795750532,5.364159697559905,5.837560599369278,0.16615617149562922,0.11845269262388415,0.04770347887174507,1.1219602098030605,0.12196020980306052,1.1500578150729406,0.1500578150729405,1.1521668736210726,0.1521668736210727,1.0
697,"""2012-06-14""",5.96202318205728,82.03197250381068,5.628259131911163,5.646933311163532,5.392629387297875,5.469171624682222,5.189943616697837,5.271768736169188,4.87496133912472,5.405397016335475,5.93583269354623,0.18751187163087035,0.13226452842528139,0.05524734320558897,1.1370010623559865,0.13700106235598647,1.1506055038227425,0.15060550382274251,1.1646492377259756,0.16464923772597562,1.0
698,"""2012-06-15""",6.52338071917008,87.08085411506512,5.7379957743424885,5.80628738534654,5.458634335518075,5.565008815090208,5.218462845365283,5.320851559031968,4.766323515438403,5.476367112054353,6.186410708670303,0.24688731633122885,0.15518908600647088,0.09169823032475796,1.2514386941495212,0.25143869414952114,1.2385514292262536,0.23855142922625353,1.2698129699489888,0.2698129699489888,1.0
699,"""2012-06-16""",6.44415828229106,84.29852438408226,5.837794660374049,5.922263912063725,5.522452405875149,5.6449314939266495,5.245428264213911,5.364902803081344,4.730237618409823,5.541844219418468,6.3534508204271125,0.2842732701621733,0.18100592283761138,0.10326734732456191,1.2254126646903603,0.22541266469036028,1.2289477228142502,0.22894772281425022,1.2625754394277933,0.2625754394277933,1.0
700,"""2012-06-17""",6.1999664880187,75.14212841989564,5.899074328199883,5.972755289510085,5.573183375066098,5.695389220662291,5.270012860917592,5.397650398569084,4.7563603068541624,5.595026272866744,6.433692238879326,0.2908449909121309,0.2029737364525153,0.0878712544596156,1.1426373302951855,0.14263733029518563,1.1893952383824713,0.1893952383824713,1.2074839335595455,0.20748393355954556,1.0
701,"""2012-06-18""",6.31084466861485,75.93654589694981,5.967905884891876,6.0342260857109515,5.629112863140463,5.751339715930706,5.2981776307364115,5.433461938570879,4.784220494788343,5.65314497140561,6.522069448022878,0.3015242852120794,0.22268384620442813,0.07884043900765128,1.1587675996913371,0.15876759969133722,1.2000619232252725,0.20006192322527241,1.2286691659381228,0.22866916593812286,1.0
702,"""2012-06-19""",6.49482671595558,76.13345826454554,6.061688322939801,6.117971654846338,5.693225054479418,5.818929443205694,5.329231828854471,5.475084086703613,4.810483958425508,5.720973078740503,6.631462199055497,0.32113171004734387,0.2423734189730113,0.07875829107433258,1.1624537891455529,0.16245378914555283,1.196979285902706,0.19697928590270603,1.2615060077322693,0.26150600773226923,1.0
703,"""2012-06-20""",6.69355105552309,78.05019569270931,6.185254071566336,6.222622454969384,5.76728631573015,5.898440498870912,5.363360105417883,5.52286710508869,4.825574771796411,5.796568645455874,6.767562519115337,0.34868668582340945,0.26363607234309094,0.0850506134803185,1.1904875785356646,0.1904875785356645,1.2290383454679943,0.2290383454679943,1.3026871164966156,0.30268711649661567,1.0
704,"""2012-06-21""",6.67226250379895,75.78925078232837,6.293780623787259,6.304375191120214,5.83826835299602,5.9687879538643696,5.39573660841613,5.567941434449877,4.854694649516976,5.866834582744009,6.878974515971043,0.364603472566567,0.2838295523877862,0.08077392017878082,1.2006945653419494,0.20069456534194943,1.1942115115497303,0.19421151154973018,1.2876739531851467,0.2876739531851466,1.0
705,"""2012-06-22""",6.56376169783752,71.61853805433374,6.377407663705437,6.351536374159724,5.900021588224653,6.022876476043747,5.424634382793687,5.6069932094846875,4.919640680698254,5.93284071462595,6.946040748553646,0.3642635292536953,0.29991634776096804,0.06434718149272728,1.2026181189770204,0.2026181189770205,1.167403774906005,0.1674037749060051,1.246218300285172,0.246218300285172,1.0
706,"""2012-06-23""",6.44754168907072,69.9887260284386,6.431231700233783,6.368991885961723,5.957350284837606,6.061482404500744,5.451875074810051,5.63995589495865,5.01625868720095,5.994582549839275,6.9729064124776,0.35057492875932184,0.3100480639606388,0.04052686479868306,1.1540263419358698,0.15402634193586992,1.160255349886956,0.16025534988695578,1.229592963026404,0.22959296302640392,1.0
707,"""2012-06-24""",6.35049403857393,70.0535438575262,6.470078785885448,6.365628640982124,6.011530715969497,6.087756189416488,5.477752164289887,5.66782013588474,5.123288238168832,6.049168958898305,6.975049679627777,0.32811339296188624,0.3136611297608883,0.014452263200997961,1.1087741050020277,0.10877410500202771,1.1635430332214378,0.1635430332214378,1.218272289931339,0.21827228993133888,1.0
708,"""2012-06-25""",6.31747363004091,67.15168778899599,6.449488076972531,6.356873184447357,6.061945371809857,6.108639593109618,5.503145621431909,5.693296743498708,5.209268553738086,6.093741925657509,6.9782152975769325,0.3041420329759399,0.31175731040389865,-0.007615277427958755,1.0690728537755547,0.06907285377555475,1.130745846267372,0.130745846267372,1.2013224778127598,0.20132247781275991,1.0
709,"""2012-06-26""",6.43286082875511,66.75977325577517,6.448358331618936,6.3706891197760385,6.109890444852634,6.138114250895571,5.530451720666276,5.722299256646018,5.301665909938912,6.1430764959964925,6.984487082054073,0.2910997236766759,0.3076257930584541,-0.016526069381778197,1.0789727970389007,0.0789727970389006,1.1231550592254782,0.12315505922547823,1.1855591377362689,0.18555913773626898,1.0
710,"""2012-06-27""",6.61571340151958,66.77623311878207,6.489933022969025,6.415238989183955,6.165583015307116,6.181532355497753,5.562296660239626,5.757335105464589,5.370607382580824,6.194503675584453,7.018399968588083,0.2921505444328041,0.30453074333332414,-0.012380198900520056,1.014154115224053,0.01415411522405306,1.1195424025660585,0.11954240256605858,1.2147461617380073,0.21474616173800723,1.0
711,"""2012-06-28""",6.59006463296318,65.10933724084424,6.517855019403856,6.447025469871086,6.213339911650107,6.218671653449156,5.593271828188193,5.789991165366495,5.447256692833365,6.242880452147867,7.038504211462369,0.2875984305029604,0.3011442807672514,-0.013545850264291004,1.022641646011874,0.022641646011873955,1.1053403235324533,0.10534032353245316,1.1794996138207268,0.17949961382072668,1.0
712,"""2012-06-29""",6.65877675715956,54.26934512896609,6.534250023524254,6.4855257039235354,6.262685038100805,6.25868120833192,5.627897588936293,5.824061188574067,5.551232110776556,6.297969173232028,7.0447062356875,0.2862357935365214,0.2981625833211054,-0.011926789784584002,1.074002056305869,0.07400205630586895,1.0207555014521221,0.020755501452122127,1.184302764240431,0.18430276424043085,1.0
713,"""2012-06-30""",6.68042762302747,57.73079375002964,6.532937680274692,6.520962416487887,6.316181480365145,6.297021791486061,5.662231941846873,5.857644186003613,5.70786301888253,6.359095875920515,7.0103287329585,0.2836333887057094,0.29525674439802624,-0.011623355692316817,1.0585631518155776,0.05856315181557766,1.0366641119579096,0.03666411195790974,1.202163904157302,0.20216390415730204,1.0
714,"""2012-07-01""",6.62686009234366,65.95886547782278,6.528397439129163,6.540216539370754,6.371846552893045,6.327007091564024,5.69583849899474,5.887809515664007,5.8612583741937625,6.4110890314582125,6.9609196887226625,0.274088984881085,0.29102319249463804,-0.01693420761355302,1.0203290067868507,0.020329006786850613,1.0688541793169242,0.06885417931692409,1.2141790616200852,0.2141790616200851,1.0
